"time","y1"
0.493,0.00301474
0.494,0.00303518
0.495,0.00305569
0.496,0.00307627
0.497,0.00309691
0.498,0.00311762
0.499,0.00313839
0.5,0.00315923
0.501,0.00318013
0.502,0.0032011
0.503,0.00322213
0.504,0.00324324
0.505,0.0032644
0.506,0.00328564
0.507,0.00330694
0.508,0.0033283
0.509,0.00334973
0.51,0.00337123
0.511,0.00339279
0.512,0.00341442
0.513,0.00343612
0.514,0.00345788
0.515,0.00347971
0.516,0.0035016
0.517,0.00352355
0.518,0.00354557
0.519,0.00356765
0.52,0.0035898
0.521,0.00361201
0.522,0.00363429
0.523,0.00365664
0.524,0.00367905
0.525,0.00370152
0.526,0.00372406
0.527,0.00374667
0.528,0.00376934
0.529,0.00379208
0.53,0.00381488
0.531,0.00383775
0.532,0.00386068
0.533,0.00388368
0.534,0.00390674
0.535,0.00392987
0.536,0.00395307
0.537,0.00397632
0.538,0.00399964
0.539,0.00402302
0.54,0.00404647
0.541,0.00406998
0.542,0.00409355
0.543,0.00411719
0.544,0.0041409
0.545,0.00416467
0.546,0.00418851
0.547,0.00421241
0.548,0.00423637
0.549,0.0042604
0.55,0.0042845
0.551,0.00430865
0.552,0.00433288
0.553,0.00435717
0.554,0.00438152
0.555,0.00440594
0.556,0.00443042
0.557,0.00445496
0.558,0.00447957
0.559,0.00450423
0.56,0.00452897
0.561,0.00455376
0.562,0.00457863
0.563,0.00460355
0.564,0.00462854
0.565,0.00465359
0.566,0.00467871
0.567,0.00470389
0.568,0.00472914
0.569,0.00475445
0.57,0.00477982
0.571,0.00480526
0.572,0.00483076
0.573,0.00485633
0.574,0.00488196
0.575,0.00490765
0.576,0.00493341
0.577,0.00495923
0.578,0.00498511
0.579,0.00501105
0.58,0.00503705
0.581,0.00506312
0.582,0.00508926
0.583,0.00511545
0.584,0.00514171
0.585,0.00516804
0.586,0.00519442
0.587,0.00522087
0.588,0.00524739
0.589,0.00527396
0.59,0.00530061
0.591,0.00532731
0.592,0.00535408
0.593,0.00538091
0.594,0.0054078
0.595,0.00543476
0.596,0.00546178
0.597,0.00548886
0.598,0.005516
0.599,0.0055432
0.6,0.00557047
0.601,0.0055978
0.602,0.00562519
0.603,0.00565265
0.604,0.00568016
0.605,0.00570775
0.606,0.00573539
0.607,0.00576309
0.608,0.00579086
0.609,0.0058187
0.61,0.00584659
0.611,0.00587455
0.612,0.00590257
0.613,0.00593065
0.614,0.0059588
0.615,0.00598701
0.616,0.00601528
0.617,0.0060436
0.618,0.00607199
0.619,0.00610044
0.62,0.00612896
0.621,0.00615753
0.622,0.00618617
0.623,0.00621487
0.624,0.00624363
0.625,0.00627245
0.626,0.00630134
0.627,0.00633029
0.628,0.0063593
0.629,0.00638837
0.63,0.0064175
0.631,0.0064467
0.632,0.00647596
0.633,0.00650528
0.634,0.00653466
0.635,0.0065641
0.636,0.00659361
0.637,0.00662317
0.638,0.0066528
0.639,0.00668248
0.64,0.00671223
0.641,0.00674204
0.642,0.00677191
0.643,0.00680184
0.644,0.00683183
0.645,0.00686189
0.646,0.006892
0.647,0.00692218
0.648,0.00695242
0.649,0.00698272
0.65,0.00701308
0.651,0.00704351
0.652,0.00707399
0.653,0.00710454
0.654,0.00713515
0.655,0.00716582
0.656,0.00719655
0.657,0.00722733
0.658,0.00725818
0.659,0.00728909
0.66,0.00732006
0.661,0.00735109
0.662,0.00738218
0.663,0.00741333
0.664,0.00744454
0.665,0.00747582
0.666,0.00750715
0.667,0.00753854
0.668,0.00757
0.669,0.00760152
0.67,0.0076331
0.671,0.00766473
0.672,0.00769643
0.673,0.00772819
0.674,0.00776002
0.675,0.0077919
0.676,0.00782384
0.677,0.00785584
0.678,0.00788789
0.679,0.00792001
0.68,0.00795219
0.681,0.00798443
0.682,0.00801673
0.683,0.00804909
0.684,0.0080815
0.685,0.00811398
0.686,0.00814652
0.687,0.00817912
0.688,0.00821178
0.689,0.0082445
0.69,0.00827728
0.691,0.00831012
0.692,0.00834303
0.693,0.00837599
0.694,0.00840901
0.695,0.00844209
0.696,0.00847523
0.697,0.00850843
0.698,0.00854168
0.699,0.008575
0.7,0.00860837
0.701,0.00864181
0.702,0.0086753
0.703,0.00870885
0.704,0.00874247
0.705,0.00877614
0.706,0.00880987
0.707,0.00884366
0.708,0.00887751
0.709,0.00891142
0.71,0.00894539
0.711,0.00897942
0.712,0.00901351
0.713,0.00904766
0.714,0.00908187
0.715,0.00911614
0.716,0.00915047
0.717,0.00918485
0.718,0.00921929
0.719,0.00925379
0.72,0.00928835
0.721,0.00932296
0.722,0.00935764
0.723,0.00939237
0.724,0.00942717
0.725,0.00946202
0.726,0.00949693
0.727,0.0095319
0.728,0.00956693
0.729,0.00960202
0.73,0.00963717
0.731,0.00967238
0.732,0.00970764
0.733,0.00974297
0.734,0.00977835
0.735,0.00981379
0.736,0.00984929
0.737,0.00988485
0.738,0.00992046
0.739,0.00995613
0.74,0.00999186
0.741,0.0100276
0.742,0.0100635
0.743,0.0100994
0.744,0.0101354
0.745,0.0101714
0.746,0.0102075
0.747,0.0102436
0.748,0.0102798
0.749,0.010316
0.75,0.0103524
0.751,0.0103887
0.752,0.0104251
0.753,0.0104616
0.754,0.0104982
0.755,0.0105348
0.756,0.0105714
0.757,0.0106082
0.758,0.0106449
0.759,0.0106818
0.76,0.0107186
0.761,0.0107556
0.762,0.0107926
0.763,0.0108297
0.764,0.0108668
0.765,0.0109039
0.766,0.0109412
0.767,0.0109785
0.768,0.0110158
0.769,0.0110532
0.77,0.0110907
0.771,0.0111282
0.772,0.0111658
0.773,0.0112034
0.774,0.0112411
0.775,0.0112789
0.776,0.0113167
0.777,0.0113545
0.778,0.0113924
0.779,0.0114304
0.78,0.0114685
0.781,0.0115065
0.782,0.0115447
0.783,0.0115829
0.784,0.0116212
0.785,0.0116595
0.786,0.0116978
0.787,0.0117363
0.788,0.0117748
0.789,0.0118133
0.79,0.0118519
0.791,0.0118906
0.792,0.0119293
0.793,0.0119681
0.794,0.0120069
0.795,0.0120458
0.796,0.0120847
0.797,0.0121237
0.798,0.0121628
0.799,0.0122019
0.8,0.012241
0.801,0.0122802
0.802,0.0123195
0.803,0.0123589
0.804,0.0123982
0.805,0.0124377
0.806,0.0124772
0.807,0.0125167
0.808,0.0125564
0.809,0.012596
0.81,0.0126358
0.811,0.0126755
0.812,0.0127154
0.813,0.0127553
0.814,0.0127952
0.815,0.0128352
0.816,0.0128753
0.817,0.0129154
0.818,0.0129556
0.819,0.0129958
0.82,0.0130361
0.821,0.0130764
0.822,0.0131168
0.823,0.0131573
0.824,0.0131978
0.825,0.0132384
0.826,0.013279
0.827,0.0133196
0.828,0.0133604
0.829,0.0134012
0.83,0.013442
0.831,0.0134829
0.832,0.0135238
0.833,0.0135648
0.834,0.0136059
0.835,0.013647
0.836,0.0136882
0.837,0.0137294
0.838,0.0137707
0.839,0.013812
0.84,0.0138534
0.841,0.0138949
0.842,0.0139364
0.843,0.0139779
0.844,0.0140195
0.845,0.0140612
0.846,0.0141029
0.847,0.0141447
0.848,0.0141865
0.849,0.0142284
0.85,0.0142703
0.851,0.0143123
0.852,0.0143544
0.853,0.0143965
0.854,0.0144386
0.855,0.0144809
0.856,0.0145231
0.857,0.0145655
0.858,0.0146078
0.859,0.0146503
0.86,0.0146927
0.861,0.0147353
0.862,0.0147779
0.863,0.0148205
0.864,0.0148632
0.865,0.014906
0.866,0.0149488
0.867,0.0149916
0.868,0.0150345
0.869,0.0150775
0.87,0.0151205
0.871,0.0151636
0.872,0.0152068
0.873,0.0152499
0.874,0.0152932
0.875,0.0153365
0.876,0.0153798
0.877,0.0154232
0.878,0.0154667
0.879,0.0155102
0.88,0.0155538
0.881,0.0155974
0.882,0.0156411
0.883,0.0156848
0.884,0.0157286
0.885,0.0157724
0.886,0.0158163
0.887,0.0158602
0.888,0.0159042
0.889,0.0159482
0.89,0.0159923
0.891,0.0160365
0.892,0.0160807
0.893,0.016125
0.894,0.0161693
0.895,0.0162137
0.896,0.0162581
0.897,0.0163025
0.898,0.0163471
0.899,0.0163916
0.9,0.0164363
0.901,0.016481
0.902,0.0165257
0.903,0.0165705
0.904,0.0166153
0.905,0.0166602
0.906,0.0167052
0.907,0.0167502
0.908,0.0167952
0.909,0.0168403
0.91,0.0168855
0.911,0.0169307
0.912,0.016976
0.913,0.0170213
0.914,0.0170667
0.915,0.0171121
0.916,0.0171576
0.917,0.0172031
0.918,0.0172487
0.919,0.0172943
0.92,0.01734
0.921,0.0173857
0.922,0.0174315
0.923,0.0174774
0.924,0.0175233
0.925,0.0175692
0.926,0.0176152
0.927,0.0176612
0.928,0.0177074
0.929,0.0177535
0.93,0.0177997
0.931,0.017846
0.932,0.0178923
0.933,0.0179387
0.934,0.0179851
0.935,0.0180315
0.936,0.0180781
0.937,0.0181246
0.938,0.0181713
0.939,0.0182179
0.94,0.0182647
0.941,0.0183114
0.942,0.0183583
0.943,0.0184051
0.944,0.0184521
0.945,0.0184991
0.946,0.0185461
0.947,0.0185932
0.948,0.0186403
0.949,0.0186875
0.95,0.0187348
0.951,0.0187821
0.952,0.0188294
0.953,0.0188768
0.954,0.0189243
0.955,0.0189718
0.956,0.0190193
0.957,0.0190669
0.958,0.0191146
0.959,0.0191623
0.96,0.01921
0.961,0.0192578
0.962,0.0193057
0.963,0.0193536
0.964,0.0194015
0.965,0.0194496
0.966,0.0194976
0.967,0.0195457
0.968,0.0195939
0.969,0.0196421
0.97,0.0196904
0.971,0.0197387
0.972,0.0197871
0.973,0.0198355
0.974,0.0198839
0.975,0.0199325
0.976,0.019981
0.977,0.0200297
0.978,0.0200783
0.979,0.020127
0.98,0.0201758
0.981,0.0202246
0.982,0.0202735
0.983,0.0203224
0.984,0.0203714
0.985,0.0204204
0.986,0.0204695
0.987,0.0205186
0.988,0.0205678
0.989,0.020617
0.99,0.0206663
0.991,0.0207156
0.992,0.020765
0.993,0.0208144
0.994,0.0208639
0.995,0.0209134
0.996,0.020963
0.997,0.0210126
0.998,0.0210623
0.999,0.021112
1,0.0211618
