"time","y1"
0.536,0.96381
0.537,0.964169
0.538,0.964525
0.539,0.964877
0.54,0.965226
0.541,0.965572
0.542,0.965914
0.543,0.966253
0.544,0.966588
0.545,0.966919
0.546,0.967248
0.547,0.967572
0.548,0.967894
0.549,0.968212
0.55,0.968528
0.551,0.96884
0.552,0.969149
0.553,0.969455
0.554,0.969758
0.555,0.970058
0.556,0.970355
0.557,0.970649
0.558,0.970941
0.559,0.971229
0.56,0.971515
0.561,0.971798
0.562,0.972079
0.563,0.972357
0.564,0.972631
0.565,0.972902
0.566,0.973171
0.567,0.973437
0.568,0.9737
0.569,0.973961
0.57,0.97422
0.571,0.974475
0.572,0.974728
0.573,0.974979
0.574,0.975227
0.575,0.975473
0.576,0.975717
0.577,0.975958
0.578,0.976196
0.579,0.976433
0.58,0.976667
0.581,0.976899
0.582,0.977129
0.583,0.977356
0.584,0.977581
0.585,0.977803
0.586,0.978023
0.587,0.978241
0.588,0.978457
0.589,0.978671
0.59,0.978882
0.591,0.979092
0.592,0.979299
0.593,0.979504
0.594,0.979708
0.595,0.979909
0.596,0.980108
0.597,0.980306
0.598,0.980501
0.599,0.980695
0.6,0.980887
0.601,0.981077
0.602,0.981265
0.603,0.981451
0.604,0.981635
0.605,0.981817
0.606,0.981998
0.607,0.982176
0.608,0.982353
0.609,0.982528
0.61,0.982701
0.611,0.982873
0.612,0.983043
0.613,0.983211
0.614,0.983378
0.615,0.983543
0.616,0.983706
0.617,0.983868
0.618,0.984028
0.619,0.984186
0.62,0.984344
0.621,0.984499
0.622,0.984653
0.623,0.984806
0.624,0.984957
0.625,0.985106
0.626,0.985254
0.627,0.9854
0.628,0.985545
0.629,0.985688
0.63,0.98583
0.631,0.98597
0.632,0.98611
0.633,0.986247
0.634,0.986384
0.635,0.986519
0.636,0.986653
0.637,0.986785
0.638,0.986916
0.639,0.987046
0.64,0.987175
0.641,0.987303
0.642,0.987429
0.643,0.987554
0.644,0.987677
0.645,0.9878
0.646,0.987921
0.647,0.98804
0.648,0.988159
0.649,0.988276
0.65,0.988393
0.651,0.988508
0.652,0.988622
0.653,0.988735
0.654,0.988846
0.655,0.988957
0.656,0.989067
0.657,0.989175
0.658,0.989283
0.659,0.989389
0.66,0.989495
0.661,0.989599
0.662,0.989702
0.663,0.989805
0.664,0.989906
0.665,0.990006
0.666,0.990105
0.667,0.990203
0.668,0.9903
0.669,0.990397
0.67,0.990492
0.671,0.990586
0.672,0.99068
0.673,0.990772
0.674,0.990864
0.675,0.990954
0.676,0.991044
0.677,0.991133
0.678,0.991221
0.679,0.991308
0.68,0.991395
0.681,0.99148
0.682,0.991565
0.683,0.991649
0.684,0.991732
0.685,0.991814
0.686,0.991895
0.687,0.991975
0.688,0.992055
0.689,0.992133
0.69,0.992211
0.691,0.992289
0.692,0.992365
0.693,0.992441
0.694,0.992516
0.695,0.99259
0.696,0.992664
0.697,0.992737
0.698,0.992809
0.699,0.99288
0.7,0.992951
0.701,0.993021
0.702,0.99309
0.703,0.993159
0.704,0.993227
0.705,0.993294
0.706,0.993361
0.707,0.993426
0.708,0.993492
0.709,0.993556
0.71,0.99362
0.711,0.993683
0.712,0.993746
0.713,0.993808
0.714,0.993869
0.715,0.99393
0.716,0.993991
0.717,0.99405
0.718,0.994109
0.719,0.994168
0.72,0.994226
0.721,0.994283
0.722,0.99434
0.723,0.994396
0.724,0.994452
0.725,0.994507
0.726,0.994561
0.727,0.994615
0.728,0.994669
0.729,0.994722
0.73,0.994774
0.731,0.994826
0.732,0.994877
0.733,0.994928
0.734,0.994978
0.735,0.995028
0.736,0.995077
0.737,0.995126
0.738,0.995175
0.739,0.995223
0.74,0.99527
0.741,0.995317
0.742,0.995364
0.743,0.99541
0.744,0.995455
0.745,0.9955
0.746,0.995545
0.747,0.995589
0.748,0.995633
0.749,0.995676
0.75,0.995719
0.751,0.995762
0.752,0.995804
0.753,0.995845
0.754,0.995886
0.755,0.995927
0.756,0.995968
0.757,0.996008
0.758,0.996047
0.759,0.996087
0.76,0.996125
0.761,0.996164
0.762,0.996202
0.763,0.99624
0.764,0.996277
0.765,0.996314
0.766,0.996351
0.767,0.996387
0.768,0.996423
0.769,0.996458
0.77,0.996493
0.771,0.996528
0.772,0.996563
0.773,0.996597
0.774,0.99663
0.775,0.996664
0.776,0.996697
0.777,0.99673
0.778,0.996762
0.779,0.996794
0.78,0.996826
0.781,0.996858
0.782,0.996889
0.783,0.99692
0.784,0.996951
0.785,0.996981
0.786,0.997011
0.787,0.99704
0.788,0.99707
0.789,0.997099
0.79,0.997128
0.791,0.997156
0.792,0.997184
0.793,0.997212
0.794,0.99724
0.795,0.997267
0.796,0.997294
0.797,0.997321
0.798,0.997348
0.799,0.997374
0.8,0.9974
0.801,0.997426
0.802,0.997452
0.803,0.997477
0.804,0.997502
0.805,0.997527
0.806,0.997551
0.807,0.997576
0.808,0.9976
0.809,0.997623
0.81,0.997647
0.811,0.99767
0.812,0.997693
0.813,0.997716
0.814,0.997739
0.815,0.997761
0.816,0.997784
0.817,0.997806
0.818,0.997827
0.819,0.997849
0.82,0.99787
0.821,0.997892
0.822,0.997913
0.823,0.997933
0.824,0.997954
0.825,0.997974
0.826,0.997994
0.827,0.998014
0.828,0.998034
0.829,0.998053
0.83,0.998073
0.831,0.998092
0.832,0.998111
0.833,0.998129
0.834,0.998148
0.835,0.998166
0.836,0.998184
0.837,0.998203
0.838,0.99822
0.839,0.998238
0.84,0.998256
0.841,0.998273
0.842,0.99829
0.843,0.998307
0.844,0.998324
0.845,0.99834
0.846,0.998357
0.847,0.998373
0.848,0.998389
0.849,0.998405
0.85,0.998421
0.851,0.998437
0.852,0.998452
0.853,0.998468
0.854,0.998483
0.855,0.998498
0.856,0.998513
0.857,0.998528
0.858,0.998542
0.859,0.998557
0.86,0.998571
0.861,0.998585
0.862,0.998599
0.863,0.998613
0.864,0.998627
0.865,0.998641
0.866,0.998654
0.867,0.998667
0.868,0.998681
0.869,0.998694
0.87,0.998707
0.871,0.99872
0.872,0.998732
0.873,0.998745
0.874,0.998757
0.875,0.99877
0.876,0.998782
0.877,0.998794
0.878,0.998806
0.879,0.998818
0.88,0.998829
0.881,0.998841
0.882,0.998853
0.883,0.998864
0.884,0.998875
0.885,0.998886
0.886,0.998898
0.887,0.998908
0.888,0.998919
0.889,0.99893
0.89,0.998941
0.891,0.998951
0.892,0.998962
0.893,0.998972
0.894,0.998982
0.895,0.998992
0.896,0.999002
0.897,0.999012
0.898,0.999022
0.899,0.999032
0.9,0.999041
0.901,0.999051
0.902,0.99906
0.903,0.999069
0.904,0.999079
0.905,0.999088
0.906,0.999097
0.907,0.999106
0.908,0.999115
0.909,0.999124
0.91,0.999132
0.911,0.999141
0.912,0.999149
0.913,0.999158
0.914,0.999166
0.915,0.999174
0.916,0.999183
0.917,0.999191
0.918,0.999199
0.919,0.999207
0.92,0.999215
0.921,0.999222
0.922,0.99923
0.923,0.999238
0.924,0.999245
0.925,0.999253
0.926,0.99926
0.927,0.999268
0.928,0.999275
0.929,0.999282
0.93,0.999289
0.931,0.999296
0.932,0.999303
0.933,0.99931
0.934,0.999317
0.935,0.999324
0.936,0.99933
0.937,0.999337
0.938,0.999344
0.939,0.99935
0.94,0.999357
0.941,0.999363
0.942,0.999369
0.943,0.999376
0.944,0.999382
0.945,0.999388
0.946,0.999394
0.947,0.9994
0.948,0.999406
0.949,0.999412
0.95,0.999418
0.951,0.999423
0.952,0.999429
0.953,0.999435
0.954,0.99944
0.955,0.999446
0.956,0.999452
0.957,0.999457
0.958,0.999462
0.959,0.999468
0.96,0.999473
0.961,0.999478
0.962,0.999483
0.963,0.999489
0.964,0.999494
0.965,0.999499
0.966,0.999504
0.967,0.999509
0.968,0.999513
0.969,0.999518
0.97,0.999523
0.971,0.999528
0.972,0.999532
0.973,0.999537
0.974,0.999542
0.975,0.999546
0.976,0.999551
0.977,0.999555
0.978,0.99956
0.979,0.999564
0.98,0.999568
0.981,0.999573
0.982,0.999577
0.983,0.999581
0.984,0.999585
0.985,0.999589
0.986,0.999593
0.987,0.999597
0.988,0.999601
0.989,0.999605
0.99,0.999609
0.991,0.999613
0.992,0.999617
0.993,0.999621
0.994,0.999625
0.995,0.999628
0.996,0.999632
0.997,0.999636
0.998,0.999639
0.999,0.999643
1,0.999646
