"time","y1"
0.531,0.60101
0.532,0.602698
0.533,0.604385
0.534,0.606072
0.535,0.607758
0.536,0.609443
0.537,0.611127
0.538,0.612811
0.539,0.614493
0.54,0.616175
0.541,0.617856
0.542,0.619537
0.543,0.621216
0.544,0.622895
0.545,0.624573
0.546,0.62625
0.547,0.627926
0.548,0.629601
0.549,0.631276
0.55,0.632949
0.551,0.634622
0.552,0.636294
0.553,0.637966
0.554,0.639636
0.555,0.641306
0.556,0.642975
0.557,0.644643
0.558,0.646311
0.559,0.647977
0.56,0.649643
0.561,0.651308
0.562,0.652972
0.563,0.654636
0.564,0.656298
0.565,0.65796
0.566,0.659621
0.567,0.661281
0.568,0.66294
0.569,0.664599
0.57,0.666257
0.571,0.667914
0.572,0.66957
0.573,0.671225
0.574,0.67288
0.575,0.674534
0.576,0.676187
0.577,0.677839
0.578,0.679491
0.579,0.681142
0.58,0.682792
0.581,0.684441
0.582,0.686089
0.583,0.687737
0.584,0.689384
0.585,0.69103
0.586,0.692675
0.587,0.69432
0.588,0.695963
0.589,0.697606
0.59,0.699248
0.591,0.70089
0.592,0.70253
0.593,0.70417
0.594,0.705809
0.595,0.707447
0.596,0.709085
0.597,0.710722
0.598,0.712358
0.599,0.713993
0.6,0.715627
0.601,0.717261
0.602,0.718894
0.603,0.720526
0.604,0.722157
0.605,0.723788
0.606,0.725418
0.607,0.727047
0.608,0.728675
0.609,0.730303
0.61,0.731929
0.611,0.733555
0.612,0.735181
0.613,0.736805
0.614,0.738429
0.615,0.740052
0.616,0.741674
0.617,0.743295
0.618,0.744916
0.619,0.746536
0.62,0.748155
0.621,0.749774
0.622,0.751392
0.623,0.753009
0.624,0.754625
0.625,0.75624
0.626,0.757855
0.627,0.759469
0.628,0.761082
0.629,0.762694
0.63,0.764306
0.631,0.765917
0.632,0.767527
0.633,0.769137
0.634,0.770745
0.635,0.772353
0.636,0.77396
0.637,0.775567
0.638,0.777173
0.639,0.778778
0.64,0.780382
0.641,0.781985
0.642,0.783588
0.643,0.78519
0.644,0.786791
0.645,0.788392
0.646,0.789992
0.647,0.791591
0.648,0.793189
0.649,0.794787
0.65,0.796384
0.651,0.79798
0.652,0.799575
0.653,0.80117
0.654,0.802763
0.655,0.804356
0.656,0.805949
0.657,0.807541
0.658,0.809132
0.659,0.810722
0.66,0.812312
0.661,0.8139
0.662,0.815488
0.663,0.817076
0.664,0.818662
0.665,0.820248
0.666,0.821833
0.667,0.823418
0.668,0.825002
0.669,0.826585
0.67,0.828167
0.671,0.829748
0.672,0.831329
0.673,0.832909
0.674,0.834488
0.675,0.836067
0.676,0.837645
0.677,0.839222
0.678,0.840799
0.679,0.842374
0.68,0.84395
0.681,0.845524
0.682,0.847098
0.683,0.84867
0.684,0.850243
0.685,0.851814
0.686,0.853385
0.687,0.854955
0.688,0.856524
0.689,0.858093
0.69,0.859661
0.691,0.861228
0.692,0.862794
0.693,0.86436
0.694,0.865925
0.695,0.867489
0.696,0.869053
0.697,0.870616
0.698,0.872178
0.699,0.87374
0.7,0.875301
0.701,0.876861
0.702,0.87842
0.703,0.879979
0.704,0.881537
0.705,0.883095
0.706,0.884651
0.707,0.886207
0.708,0.887762
0.709,0.889317
0.71,0.890871
0.711,0.892424
0.712,0.893976
0.713,0.895528
0.714,0.897079
0.715,0.898629
0.716,0.900179
0.717,0.901728
0.718,0.903276
0.719,0.904824
0.72,0.906371
0.721,0.907917
0.722,0.909462
0.723,0.911007
0.724,0.912551
0.725,0.914095
0.726,0.915637
0.727,0.917179
0.728,0.918721
0.729,0.920261
0.73,0.921801
0.731,0.923341
0.732,0.924879
0.733,0.926417
0.734,0.927954
0.735,0.929491
0.736,0.931027
0.737,0.932562
0.738,0.934096
0.739,0.93563
0.74,0.937163
0.741,0.938696
0.742,0.940228
0.743,0.941759
0.744,0.943289
0.745,0.944819
0.746,0.946348
0.747,0.947877
0.748,0.949404
0.749,0.950931
0.75,0.952458
0.751,0.953983
0.752,0.955508
0.753,0.957033
0.754,0.958556
0.755,0.960079
0.756,0.961602
0.757,0.963123
0.758,0.964644
0.759,0.966165
0.76,0.967684
0.761,0.969203
0.762,0.970722
0.763,0.972239
0.764,0.973756
0.765,0.975273
0.766,0.976788
0.767,0.978303
0.768,0.979818
0.769,0.981331
0.77,0.982844
0.771,0.984357
0.772,0.985868
0.773,0.987379
0.774,0.98889
0.775,0.990399
0.776,0.991908
0.777,0.993417
0.778,0.994925
0.779,0.996432
0.78,0.997938
0.781,0.999444
0.782,1.00095
0.783,1.00245
0.784,1.00396
0.785,1.00546
0.786,1.00696
0.787,1.00846
0.788,1.00997
0.789,1.01147
0.79,1.01297
0.791,1.01447
0.792,1.01596
0.793,1.01746
0.794,1.01896
0.795,1.02046
0.796,1.02195
0.797,1.02345
0.798,1.02494
0.799,1.02644
0.8,1.02793
0.801,1.02942
0.802,1.03091
0.803,1.03241
0.804,1.0339
0.805,1.03539
0.806,1.03688
0.807,1.03836
0.808,1.03985
0.809,1.04134
0.81,1.04283
0.811,1.04431
0.812,1.0458
0.813,1.04728
0.814,1.04877
0.815,1.05025
0.816,1.05174
0.817,1.05322
0.818,1.0547
0.819,1.05618
0.82,1.05766
0.821,1.05914
0.822,1.06062
0.823,1.0621
0.824,1.06358
0.825,1.06506
0.826,1.06653
0.827,1.06801
0.828,1.06948
0.829,1.07096
0.83,1.07243
0.831,1.07391
0.832,1.07538
0.833,1.07685
0.834,1.07832
0.835,1.0798
0.836,1.08127
0.837,1.08274
0.838,1.0842
0.839,1.08567
0.84,1.08714
0.841,1.08861
0.842,1.09008
0.843,1.09154
0.844,1.09301
0.845,1.09447
0.846,1.09594
0.847,1.0974
0.848,1.09886
0.849,1.10033
0.85,1.10179
0.851,1.10325
0.852,1.10471
0.853,1.10617
0.854,1.10763
0.855,1.10909
0.856,1.11055
0.857,1.112
0.858,1.11346
0.859,1.11492
0.86,1.11637
0.861,1.11783
0.862,1.11928
0.863,1.12073
0.864,1.12219
0.865,1.12364
0.866,1.12509
0.867,1.12654
0.868,1.12799
0.869,1.12944
0.87,1.13089
0.871,1.13234
0.872,1.13379
0.873,1.13524
0.874,1.13669
0.875,1.13813
0.876,1.13958
0.877,1.14102
0.878,1.14247
0.879,1.14391
0.88,1.14536
0.881,1.1468
0.882,1.14824
0.883,1.14968
0.884,1.15112
0.885,1.15257
0.886,1.154
0.887,1.15544
0.888,1.15688
0.889,1.15832
0.89,1.15976
0.891,1.1612
0.892,1.16263
0.893,1.16407
0.894,1.1655
0.895,1.16694
0.896,1.16837
0.897,1.1698
0.898,1.17124
0.899,1.17267
0.9,1.1741
0.901,1.17553
0.902,1.17696
0.903,1.17839
0.904,1.17982
0.905,1.18125
0.906,1.18268
0.907,1.18411
0.908,1.18553
0.909,1.18696
0.91,1.18838
0.911,1.18981
0.912,1.19123
0.913,1.19266
0.914,1.19408
0.915,1.1955
0.916,1.19693
0.917,1.19835
0.918,1.19977
0.919,1.20119
0.92,1.20261
0.921,1.20403
0.922,1.20545
0.923,1.20686
0.924,1.20828
0.925,1.2097
0.926,1.21111
0.927,1.21253
0.928,1.21395
0.929,1.21536
0.93,1.21677
0.931,1.21819
0.932,1.2196
0.933,1.22101
0.934,1.22242
0.935,1.22384
0.936,1.22525
0.937,1.22666
0.938,1.22807
0.939,1.22947
0.94,1.23088
0.941,1.23229
0.942,1.2337
0.943,1.2351
0.944,1.23651
0.945,1.23792
0.946,1.23932
0.947,1.24072
0.948,1.24213
0.949,1.24353
0.95,1.24493
0.951,1.24634
0.952,1.24774
0.953,1.24914
0.954,1.25054
0.955,1.25194
0.956,1.25334
0.957,1.25474
0.958,1.25613
0.959,1.25753
0.96,1.25893
0.961,1.26032
0.962,1.26172
0.963,1.26312
0.964,1.26451
0.965,1.2659
0.966,1.2673
0.967,1.26869
0.968,1.27008
0.969,1.27148
0.97,1.27287
0.971,1.27426
0.972,1.27565
0.973,1.27704
0.974,1.27843
0.975,1.27982
0.976,1.2812
0.977,1.28259
0.978,1.28398
0.979,1.28536
0.98,1.28675
0.981,1.28813
0.982,1.28952
0.983,1.2909
0.984,1.29229
0.985,1.29367
0.986,1.29505
0.987,1.29643
0.988,1.29782
0.989,1.2992
0.99,1.30058
0.991,1.30196
0.992,1.30334
0.993,1.30471
0.994,1.30609
0.995,1.30747
0.996,1.30885
0.997,1.31022
0.998,1.3116
0.999,1.31297
1,1.31435
