"time","y1"
0.493,0.00306141
0.494,0.00308201
0.495,0.00310268
0.496,0.00312341
0.497,0.00314421
0.498,0.00316507
0.499,0.003186
0.5,0.003207
0.501,0.00322806
0.502,0.00324919
0.503,0.00327038
0.504,0.00329164
0.505,0.00331297
0.506,0.00333436
0.507,0.00335581
0.508,0.00337734
0.509,0.00339892
0.51,0.00342058
0.511,0.00344229
0.512,0.00346408
0.513,0.00348593
0.514,0.00350784
0.515,0.00352982
0.516,0.00355187
0.517,0.00357398
0.518,0.00359615
0.519,0.00361839
0.52,0.0036407
0.521,0.00366307
0.522,0.00368551
0.523,0.00370801
0.524,0.00373058
0.525,0.00375321
0.526,0.00377591
0.527,0.00379867
0.528,0.00382149
0.529,0.00384439
0.53,0.00386734
0.531,0.00389036
0.532,0.00391345
0.533,0.0039366
0.534,0.00395982
0.535,0.0039831
0.536,0.00400644
0.537,0.00402985
0.538,0.00405333
0.539,0.00407687
0.54,0.00410047
0.541,0.00412414
0.542,0.00414787
0.543,0.00417167
0.544,0.00419553
0.545,0.00421946
0.546,0.00424345
0.547,0.0042675
0.548,0.00429162
0.549,0.0043158
0.55,0.00434005
0.551,0.00436436
0.552,0.00438874
0.553,0.00441318
0.554,0.00443768
0.555,0.00446225
0.556,0.00448688
0.557,0.00451158
0.558,0.00453634
0.559,0.00456117
0.56,0.00458606
0.561,0.00461101
0.562,0.00463602
0.563,0.0046611
0.564,0.00468625
0.565,0.00471146
0.566,0.00473673
0.567,0.00476206
0.568,0.00478746
0.569,0.00481292
0.57,0.00483845
0.571,0.00486404
0.572,0.00488969
0.573,0.00491541
0.574,0.00494119
0.575,0.00496703
0.576,0.00499294
0.577,0.00501891
0.578,0.00504494
0.579,0.00507104
0.58,0.0050972
0.581,0.00512343
0.582,0.00514971
0.583,0.00517606
0.584,0.00520248
0.585,0.00522895
0.586,0.00525549
0.587,0.0052821
0.588,0.00530876
0.589,0.00533549
0.59,0.00536228
0.591,0.00538914
0.592,0.00541605
0.593,0.00544303
0.594,0.00547008
0.595,0.00549718
0.596,0.00552435
0.597,0.00555158
0.598,0.00557888
0.599,0.00560624
0.6,0.00563366
0.601,0.00566114
0.602,0.00568868
0.603,0.00571629
0.604,0.00574396
0.605,0.00577169
0.606,0.00579949
0.607,0.00582735
0.608,0.00585527
0.609,0.00588325
0.61,0.00591129
0.611,0.0059394
0.612,0.00596757
0.613,0.0059958
0.614,0.0060241
0.615,0.00605245
0.616,0.00608087
0.617,0.00610935
0.618,0.00613789
0.619,0.0061665
0.62,0.00619516
0.621,0.00622389
0.622,0.00625268
0.623,0.00628153
0.624,0.00631045
0.625,0.00633942
0.626,0.00636846
0.627,0.00639756
0.628,0.00642672
0.629,0.00645595
0.63,0.00648523
0.631,0.00651458
0.632,0.00654399
0.633,0.00657346
0.634,0.00660299
0.635,0.00663258
0.636,0.00666223
0.637,0.00669195
0.638,0.00672173
0.639,0.00675157
0.64,0.00678147
0.641,0.00681143
0.642,0.00684145
0.643,0.00687153
0.644,0.00690168
0.645,0.00693189
0.646,0.00696215
0.647,0.00699248
0.648,0.00702287
0.649,0.00705332
0.65,0.00708384
0.651,0.00711441
0.652,0.00714504
0.653,0.00717574
0.654,0.00720649
0.655,0.00723731
0.656,0.00726819
0.657,0.00729913
0.658,0.00733013
0.659,0.00736119
0.66,0.00739231
0.661,0.00742349
0.662,0.00745473
0.663,0.00748604
0.664,0.0075174
0.665,0.00754882
0.666,0.00758031
0.667,0.00761186
0.668,0.00764346
0.669,0.00767513
0.67,0.00770685
0.671,0.00773864
0.672,0.00777049
0.673,0.0078024
0.674,0.00783436
0.675,0.00786639
0.676,0.00789848
0.677,0.00793063
0.678,0.00796284
0.679,0.00799511
0.68,0.00802744
0.681,0.00805983
0.682,0.00809228
0.683,0.00812479
0.684,0.00815736
0.685,0.00818998
0.686,0.00822267
0.687,0.00825542
0.688,0.00828823
0.689,0.0083211
0.69,0.00835403
0.691,0.00838702
0.692,0.00842006
0.693,0.00845317
0.694,0.00848634
0.695,0.00851957
0.696,0.00855285
0.697,0.0085862
0.698,0.0086196
0.699,0.00865307
0.7,0.00868659
0.701,0.00872018
0.702,0.00875382
0.703,0.00878752
0.704,0.00882129
0.705,0.00885511
0.706,0.00888899
0.707,0.00892293
0.708,0.00895693
0.709,0.00899098
0.71,0.0090251
0.711,0.00905928
0.712,0.00909351
0.713,0.00912781
0.714,0.00916216
0.715,0.00919657
0.716,0.00923105
0.717,0.00926558
0.718,0.00930017
0.719,0.00933481
0.72,0.00936952
0.721,0.00940429
0.722,0.00943911
0.723,0.00947399
0.724,0.00950894
0.725,0.00954394
0.726,0.009579
0.727,0.00961411
0.728,0.00964929
0.729,0.00968452
0.73,0.00971982
0.731,0.00975517
0.732,0.00979058
0.733,0.00982605
0.734,0.00986158
0.735,0.00989716
0.736,0.0099328
0.737,0.00996851
0.738,0.0100043
0.739,0.0100401
0.74,0.010076
0.741,0.0101119
0.742,0.0101479
0.743,0.0101839
0.744,0.01022
0.745,0.0102562
0.746,0.0102924
0.747,0.0103287
0.748,0.0103651
0.749,0.0104015
0.75,0.0104379
0.751,0.0104744
0.752,0.010511
0.753,0.0105476
0.754,0.0105843
0.755,0.0106211
0.756,0.0106579
0.757,0.0106947
0.758,0.0107316
0.759,0.0107686
0.76,0.0108057
0.761,0.0108427
0.762,0.0108799
0.763,0.0109171
0.764,0.0109544
0.765,0.0109917
0.766,0.0110291
0.767,0.0110665
0.768,0.011104
0.769,0.0111415
0.77,0.0111791
0.771,0.0112168
0.772,0.0112545
0.773,0.0112923
0.774,0.0113301
0.775,0.011368
0.776,0.011406
0.777,0.011444
0.778,0.0114821
0.779,0.0115202
0.78,0.0115584
0.781,0.0115966
0.782,0.0116349
0.783,0.0116732
0.784,0.0117116
0.785,0.0117501
0.786,0.0117886
0.787,0.0118272
0.788,0.0118658
0.789,0.0119045
0.79,0.0119432
0.791,0.011982
0.792,0.0120209
0.793,0.0120598
0.794,0.0120988
0.795,0.0121378
0.796,0.0121769
0.797,0.012216
0.798,0.0122552
0.799,0.0122945
0.8,0.0123338
0.801,0.0123731
0.802,0.0124126
0.803,0.012452
0.804,0.0124916
0.805,0.0125312
0.806,0.0125708
0.807,0.0126105
0.808,0.0126503
0.809,0.0126901
0.81,0.0127299
0.811,0.0127699
0.812,0.0128099
0.813,0.0128499
0.814,0.01289
0.815,0.0129301
0.816,0.0129703
0.817,0.0130106
0.818,0.0130509
0.819,0.0130913
0.82,0.0131317
0.821,0.0131722
0.822,0.0132127
0.823,0.0132533
0.824,0.013294
0.825,0.0133347
0.826,0.0133754
0.827,0.0134162
0.828,0.0134571
0.829,0.013498
0.83,0.013539
0.831,0.01358
0.832,0.0136211
0.833,0.0136623
0.834,0.0137035
0.835,0.0137447
0.836,0.013786
0.837,0.0138274
0.838,0.0138688
0.839,0.0139103
0.84,0.0139518
0.841,0.0139934
0.842,0.0140351
0.843,0.0140768
0.844,0.0141185
0.845,0.0141603
0.846,0.0142022
0.847,0.0142441
0.848,0.0142861
0.849,0.0143281
0.85,0.0143702
0.851,0.0144123
0.852,0.0144545
0.853,0.0144967
0.854,0.014539
0.855,0.0145814
0.856,0.0146238
0.857,0.0146662
0.858,0.0147087
0.859,0.0147513
0.86,0.0147939
0.861,0.0148366
0.862,0.0148793
0.863,0.0149221
0.864,0.014965
0.865,0.0150079
0.866,0.0150508
0.867,0.0150938
0.868,0.0151369
0.869,0.01518
0.87,0.0152231
0.871,0.0152664
0.872,0.0153096
0.873,0.015353
0.874,0.0153963
0.875,0.0154398
0.876,0.0154833
0.877,0.0155268
0.878,0.0155704
0.879,0.015614
0.88,0.0156577
0.881,0.0157015
0.882,0.0157453
0.883,0.0157892
0.884,0.0158331
0.885,0.0158771
0.886,0.0159211
0.887,0.0159652
0.888,0.0160093
0.889,0.0160535
0.89,0.0160977
0.891,0.016142
0.892,0.0161863
0.893,0.0162307
0.894,0.0162752
0.895,0.0163197
0.896,0.0163642
0.897,0.0164089
0.898,0.0164535
0.899,0.0164982
0.9,0.016543
0.901,0.0165878
0.902,0.0166327
0.903,0.0166776
0.904,0.0167226
0.905,0.0167676
0.906,0.0168127
0.907,0.0168579
0.908,0.016903
0.909,0.0169483
0.91,0.0169936
0.911,0.0170389
0.912,0.0170843
0.913,0.0171298
0.914,0.0171753
0.915,0.0172209
0.916,0.0172665
0.917,0.0173121
0.918,0.0173578
0.919,0.0174036
0.92,0.0174494
0.921,0.0174953
0.922,0.0175412
0.923,0.0175872
0.924,0.0176332
0.925,0.0176793
0.926,0.0177255
0.927,0.0177716
0.928,0.0178179
0.929,0.0178642
0.93,0.0179105
0.931,0.0179569
0.932,0.0180034
0.933,0.0180499
0.934,0.0180964
0.935,0.018143
0.936,0.0181897
0.937,0.0182364
0.938,0.0182831
0.939,0.0183299
0.94,0.0183768
0.941,0.0184237
0.942,0.0184707
0.943,0.0185177
0.944,0.0185648
0.945,0.0186119
0.946,0.0186591
0.947,0.0187063
0.948,0.0187536
0.949,0.0188009
0.95,0.0188483
0.951,0.0188957
0.952,0.0189432
0.953,0.0189907
0.954,0.0190383
0.955,0.0190859
0.956,0.0191336
0.957,0.0191813
0.958,0.0192291
0.959,0.019277
0.96,0.0193248
0.961,0.0193728
0.962,0.0194208
0.963,0.0194688
0.964,0.0195169
0.965,0.0195651
0.966,0.0196132
0.967,0.0196615
0.968,0.0197098
0.969,0.0197581
0.97,0.0198065
0.971,0.019855
0.972,0.0199035
0.973,0.019952
0.974,0.0200006
0.975,0.0200493
0.976,0.020098
0.977,0.0201467
0.978,0.0201955
0.979,0.0202444
0.98,0.0202933
0.981,0.0203422
0.982,0.0203912
0.983,0.0204403
0.984,0.0204894
0.985,0.0205386
0.986,0.0205878
0.987,0.020637
0.988,0.0206863
0.989,0.0207357
0.99,0.0207851
0.991,0.0208345
0.992,0.0208841
0.993,0.0209336
0.994,0.0209832
0.995,0.0210329
0.996,0.0210826
0.997,0.0211323
0.998,0.0211821
0.999,0.021232
1,0.0212819
