"time","y1"
0.536,0.965502
0.537,0.965847
0.538,0.966189
0.539,0.966527
0.54,0.966862
0.541,0.967193
0.542,0.967521
0.543,0.967846
0.544,0.968167
0.545,0.968486
0.546,0.968801
0.547,0.969113
0.548,0.969422
0.549,0.969728
0.55,0.97003
0.551,0.97033
0.552,0.970627
0.553,0.97092
0.554,0.971211
0.555,0.971499
0.556,0.971784
0.557,0.972066
0.558,0.972346
0.559,0.972622
0.56,0.972896
0.561,0.973167
0.562,0.973435
0.563,0.973701
0.564,0.973964
0.565,0.974224
0.566,0.974482
0.567,0.974737
0.568,0.97499
0.569,0.97524
0.57,0.975488
0.571,0.975733
0.572,0.975975
0.573,0.976216
0.574,0.976453
0.575,0.976689
0.576,0.976922
0.577,0.977153
0.578,0.977381
0.579,0.977607
0.58,0.977831
0.581,0.978053
0.582,0.978273
0.583,0.97849
0.584,0.978705
0.585,0.978918
0.586,0.979129
0.587,0.979337
0.588,0.979544
0.589,0.979749
0.59,0.979951
0.591,0.980152
0.592,0.98035
0.593,0.980547
0.594,0.980741
0.595,0.980934
0.596,0.981124
0.597,0.981313
0.598,0.9815
0.599,0.981685
0.6,0.981868
0.601,0.982049
0.602,0.982229
0.603,0.982407
0.604,0.982583
0.605,0.982757
0.606,0.982929
0.607,0.9831
0.608,0.983269
0.609,0.983436
0.61,0.983602
0.611,0.983766
0.612,0.983928
0.613,0.984089
0.614,0.984248
0.615,0.984406
0.616,0.984561
0.617,0.984716
0.618,0.984869
0.619,0.98502
0.62,0.98517
0.621,0.985318
0.622,0.985465
0.623,0.98561
0.624,0.985754
0.625,0.985897
0.626,0.986038
0.627,0.986177
0.628,0.986316
0.629,0.986452
0.63,0.986588
0.631,0.986722
0.632,0.986855
0.633,0.986986
0.634,0.987116
0.635,0.987245
0.636,0.987373
0.637,0.987499
0.638,0.987624
0.639,0.987748
0.64,0.98787
0.641,0.987992
0.642,0.988112
0.643,0.988231
0.644,0.988348
0.645,0.988465
0.646,0.98858
0.647,0.988694
0.648,0.988807
0.649,0.988919
0.65,0.98903
0.651,0.98914
0.652,0.989248
0.653,0.989356
0.654,0.989462
0.655,0.989568
0.656,0.989672
0.657,0.989775
0.658,0.989878
0.659,0.989979
0.66,0.990079
0.661,0.990178
0.662,0.990276
0.663,0.990374
0.664,0.99047
0.665,0.990565
0.666,0.99066
0.667,0.990753
0.668,0.990845
0.669,0.990937
0.67,0.991028
0.671,0.991117
0.672,0.991206
0.673,0.991294
0.674,0.991381
0.675,0.991467
0.676,0.991553
0.677,0.991637
0.678,0.991721
0.679,0.991804
0.68,0.991886
0.681,0.991967
0.682,0.992047
0.683,0.992127
0.684,0.992205
0.685,0.992283
0.686,0.99236
0.687,0.992437
0.688,0.992512
0.689,0.992587
0.69,0.992661
0.691,0.992735
0.692,0.992807
0.693,0.992879
0.694,0.992951
0.695,0.993021
0.696,0.993091
0.697,0.99316
0.698,0.993228
0.699,0.993296
0.7,0.993363
0.701,0.99343
0.702,0.993495
0.703,0.99356
0.704,0.993625
0.705,0.993688
0.706,0.993752
0.707,0.993814
0.708,0.993876
0.709,0.993937
0.71,0.993998
0.711,0.994058
0.712,0.994117
0.713,0.994176
0.714,0.994234
0.715,0.994292
0.716,0.994349
0.717,0.994406
0.718,0.994461
0.719,0.994517
0.72,0.994572
0.721,0.994626
0.722,0.99468
0.723,0.994733
0.724,0.994786
0.725,0.994838
0.726,0.994889
0.727,0.99494
0.728,0.994991
0.729,0.995041
0.73,0.995091
0.731,0.99514
0.732,0.995188
0.733,0.995237
0.734,0.995284
0.735,0.995331
0.736,0.995378
0.737,0.995424
0.738,0.99547
0.739,0.995515
0.74,0.99556
0.741,0.995605
0.742,0.995648
0.743,0.995692
0.744,0.995735
0.745,0.995778
0.746,0.99582
0.747,0.995862
0.748,0.995903
0.749,0.995944
0.75,0.995985
0.751,0.996025
0.752,0.996065
0.753,0.996104
0.754,0.996143
0.755,0.996181
0.756,0.99622
0.757,0.996257
0.758,0.996295
0.759,0.996332
0.76,0.996369
0.761,0.996405
0.762,0.996441
0.763,0.996476
0.764,0.996512
0.765,0.996547
0.766,0.996581
0.767,0.996615
0.768,0.996649
0.769,0.996683
0.77,0.996716
0.771,0.996749
0.772,0.996781
0.773,0.996813
0.774,0.996845
0.775,0.996877
0.776,0.996908
0.777,0.996939
0.778,0.99697
0.779,0.997
0.78,0.99703
0.781,0.99706
0.782,0.997089
0.783,0.997118
0.784,0.997147
0.785,0.997175
0.786,0.997204
0.787,0.997232
0.788,0.997259
0.789,0.997287
0.79,0.997314
0.791,0.997341
0.792,0.997367
0.793,0.997394
0.794,0.99742
0.795,0.997446
0.796,0.997471
0.797,0.997496
0.798,0.997521
0.799,0.997546
0.8,0.997571
0.801,0.997595
0.802,0.997619
0.803,0.997643
0.804,0.997666
0.805,0.99769
0.806,0.997713
0.807,0.997736
0.808,0.997758
0.809,0.997781
0.81,0.997803
0.811,0.997825
0.812,0.997847
0.813,0.997868
0.814,0.99789
0.815,0.997911
0.816,0.997932
0.817,0.997952
0.818,0.997973
0.819,0.997993
0.82,0.998013
0.821,0.998033
0.822,0.998053
0.823,0.998072
0.824,0.998091
0.825,0.99811
0.826,0.998129
0.827,0.998148
0.828,0.998167
0.829,0.998185
0.83,0.998203
0.831,0.998221
0.832,0.998239
0.833,0.998256
0.834,0.998274
0.835,0.998291
0.836,0.998308
0.837,0.998325
0.838,0.998342
0.839,0.998358
0.84,0.998375
0.841,0.998391
0.842,0.998407
0.843,0.998423
0.844,0.998439
0.845,0.998455
0.846,0.99847
0.847,0.998485
0.848,0.9985
0.849,0.998515
0.85,0.99853
0.851,0.998545
0.852,0.99856
